title,release_date,revenue,budget,return,crew
Monster High: Fright On!,2011-10-31,0.0,500000.0,0.0,Victor Dal Chele
Love Is Blind,2013-10-11,0.0,0.0,0.0,Ilmar Raag
Frau Ella,2013-10-17,0.0,0.0,0.0,Markus Goller
Desolate,2013-01-01,0.0,0.0,0.0,Rob Grant
Stretch,2014-10-14,0.0,0.0,0.0,Joe Carnahan
Unbroken,2014-12-25,163442937.0,65000000.0,2.514506723076923,Angelina Jolie
A Fighting Man,2014-04-24,0.0,0.0,0.0,Damian Lee
"Gahan Wilson: Born Dead, Still Weird",2013-10-11,0.0,0.0,0.0,Steven-Charles Jaffe
Paranormal Activity: The Marked Ones,2014-01-01,86362372.0,5000000.0,17.2724744,Christopher B. Landon
Mediastan,2013-10-02,0.0,0.0,0.0,Johannes Wahlström
Force of Execution,2013-12-31,0.0,10000000.0,0.0,Keoni Waxman
The Handcuff King,2002-10-04,0.0,0.0,0.0,Arto Koskinen
Kolmistaan,2008-02-01,0.0,0.0,0.0,Peter Lindholm
Three Wise Girls,1932-02-10,0.0,0.0,0.0,William Beaudine
Alpha and Omega 2: A Howl-iday Adventure,2013-10-08,0.0,0.0,0.0,Richard Rich
Alpha and Omega 2: A Howl-iday Adventure,2013-10-08,0.0,0.0,0.0,Steve Moore
The Other Side,1994-09-30,0.0,0.0,0.0,Mikhail Aldashin
Trench of Hope,2003-11-10,0.0,0.0,0.0,Jean-Louis Lorenzi
Satan Triumphant,1917-10-21,0.0,0.0,0.0,Yakov Protazanov
Fixing Pete,2012-01-07,0.0,0.0,0.0,Michael Grossman
Dombivali Fast,2006-10-30,0.0,0.0,0.0,Nishikant Kamat
El Viaje de la Nonna,2008-02-07,0.0,0.0,0.0,Batan Silva
Perry Mason: The Case of the Shooting Star,1986-11-08,0.0,0.0,0.0,Ron Satlof
Perry Mason: The Case of the Lady in the Lake,1988-05-15,0.0,0.0,0.0,Ron Satlof
Pokémon the Movie: Genesect and the Legend Awakened,2013-07-13,50000000.0,0.0,0.0,Kunihiko Yuyama
"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión",1976-03-16,0.0,0.0,0.0,Rafael Gil
Mindscape,2013-10-13,1200000.0,4357373.0,0.2753952897766613,Jorge Dorado
The Adventurer: The Curse of the Midas Box,2013-12-05,6399.0,25000000.0,0.00025596,Jonathan Newman
A Letter for Evie,1946-01-28,0.0,0.0,0.0,Jules Dassin
Project Almanac,2015-01-29,32248241.0,12000000.0,2.687353416666667,Dean Israelite
Dolphin Tale 2,2014-09-12,52424533.0,36000000.0,1.456237027777778,Charles Martin Smith
The Nut Job,2014-01-17,0.0,0.0,0.0,Peter Lepeniotis
Here Be Dragons,2013-08-30,0.0,0.0,0.0,Mark Cousins
Hogi Pyar Ki Jeet,1999-05-07,0.0,0.0,0.0,P. Vasu
The Book of Daniel,2013-10-01,0.0,0.0,0.0,Anna Zielinski
Skull Forest,2012-06-09,0.0,0.0,0.0,Len Kabasinski
Torment,2013-10-11,0.0,0.0,0.0,Jordan Barker
My Mom Is a Character 2,2016-12-22,0.0,0.0,0.0,César Rodrigues
A Esperança é a Última Que Morre,2015-09-03,0.0,0.0,0.0,Calvito Leal
Men Are From Mars... And That’s Where I’m Going!,2014-05-02,0.0,0.0,0.0,Marcus Baldini
Men Are From Mars... And That’s Where I’m Going!,2014-05-02,0.0,0.0,0.0,Susana Garcia
The Peanuts Movie,2015-11-05,246233113.0,99000000.0,2.4872031616161614,Steve Martino
Futuro Beach,2014-05-01,0.0,0.0,0.0,Karim Aïnouz
Tomorrow Was the War,1987-10-18,0.0,0.0,0.0,Yuriy Kara
Raat,1992-02-06,0.0,0.0,0.0,Ram Gopal Varma
Back in the Day,2014-01-07,0.0,0.0,0.0,Michael Rosenbaum
The Bronx Bull,2016-06-13,0.0,7000000.0,0.0,Martin Guigui
Losers Take All,2013-10-25,0.0,0.0,0.0,Alex Steyermark
Victor Frankenstein,2015-11-10,34227298.0,40000000.0,0.85568245,Paul McGuigan
The Blue Lagoon,1949-03-01,0.0,0.0,0.0,Frank Launder
Waar,2013-10-16,0.0,2000000.0,0.0,Bilal Lashari
The Road Within,2014-10-24,0.0,0.0,0.0,Gren Wells
Two-Bit Waltz,2014-11-21,0.0,0.0,0.0,Clara Mamet
Fury,2014-10-15,211817906.0,68000000.0,3.114969205882353,David Ayer
Home,2015-03-18,368871007.0,135000000.0,2.732377829629629,Tim Johnson
The SpongeBob Movie: Sponge Out of Water,2015-02-05,311594032.0,74000000.0,4.210730162162162,Paul Tibbitt
Os Caras de Pau em O Misterioso Roubo do Anel,2014-12-25,0.0,0.0,0.0,Felipe Joffily
The Hundred-Foot Journey,2014-08-06,88880821.0,22000000.0,4.0400373181818185,Lasse Hallström
Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,2013-12-20,0.0,0.0,0.0,Matheus Souza
Meu Passado me Condena,2013-10-25,0.0,0.0,0.0,Julia Rezende
"McFarland, USA",2015-02-20,45710059.0,0.0,0.0,Niki Caro
Bayou Blue,2011-11-23,0.0,0.0,0.0,
The Longest Ride,2015-04-09,63013281.0,34000000.0,1.853331794117647,"George Tillman, Jr."
Molly's Way,2007-03-16,0.0,0.0,0.0,Emily Atef
The Edge of Dreaming,2010-11-12,0.0,0.0,0.0,Amy Hardie
The Suspect,2013-10-16,0.0,0.0,0.0,Stuart Connelly
Perry Mason: The Case of the Fatal Framing,1992-03-01,0.0,0.0,0.0,Christian I. Nyby II
Una piccola impresa meridionale,2013-10-17,0.0,0.0,0.0,Rocco Papaleo
Now Add Honey,2015-11-05,0.0,0.0,0.0,Wayne Hope
The Book of Life,2014-10-01,97437106.0,50000000.0,1.94874212,Jorge R. Gutierrez
A Perfect Man,2013-11-01,388.0,5000000.0,7.76e-05,Kees Van Oostrum
Little England,2013-12-05,0.0,0.0,0.0,Pantelis Voulgaris
Boss,2013-10-16,0.0,0.0,0.0,Anthony D'Souza
The Pact II,2014-09-05,0.0,0.0,0.0,Dallas Richard Hallam
The Pact II,2014-09-05,0.0,0.0,0.0,Patrick Horvath
Broken Glass Park,2013-11-21,0.0,0.0,0.0,Bettina Blümner
Eltern,2013-11-14,0.0,0.0,0.0,Robert Thalheim
Snow on the Pines,2013-04-09,0.0,0.0,0.0,پیمان معادی
Jellyfish Eyes,2013-04-23,0.0,0.0,0.0,Takashi Murakami
The Dogs of Riga,1995-11-09,0.0,0.0,0.0,Per Berglund
Déjeuner du matin,1974-01-01,0.0,0.0,0.0,Patrick Bokanowski
Hell Is Sold Out,1951-06-01,0.0,0.0,0.0,Michael Anderson
Stockholm Stories,2013-10-12,0.0,0.0,0.0,Karin Fahlén
The Order,1973-01-01,0.0,0.0,0.0,Jean-Daniel Pollet
Sx_Tape,2014-05-16,0.0,600000.0,0.0,Bernard Rose
The Harry Hill Movie,2013-12-20,0.0,0.0,0.0,Steve Bendelack
The Secret Village,2013-10-18,0.0,0.0,0.0,Swamy M. Kandan
Wodehouse In Exile,2013-03-25,0.0,0.0,0.0,Tim Fywell
Exit,2000-07-11,0.0,1000000.0,0.0,Olivier Megaton
Miracles For Sale,1939-08-14,0.0,0.0,0.0,Tod Browning
Tahkhana,1986-12-11,0.0,0.0,0.0,Shyam Ramsay
Tahkhana,1986-12-11,0.0,0.0,0.0,Tulsi Ramsay
Mischief Night,2013-10-30,0.0,0.0,0.0,Richard Schenkman
Playboy Bong,2013-08-29,0.0,0.0,0.0,Bong Man-dae
Cheatin',2013-10-18,0.0,0.0,0.0,Bill Plympton
Banklady,2013-09-29,0.0,0.0,0.0,Christian Alvart
Neurons to Nirvana,2013-10-19,0.0,0.0,0.0,Oliver Hockenhull
Neurons to Nirvana,2013-10-19,0.0,0.0,0.0,Mikki Willis
Milk and Honey,2003-01-18,0.0,0.0,0.0,Joe Maggio
Lord of Tears,2013-10-25,0.0,0.0,0.0,Lawrie Brewster
Au revoir l'été,2013-10-19,0.0,0.0,0.0,Koji Fukada
The Interview,2014-12-25,12342632.0,44000000.0,0.2805143636363636,Seth Rogen
The Interview,2014-12-25,12342632.0,44000000.0,0.2805143636363636,Evan Goldberg
Kidnapping Mr. Heineken,2015-03-12,2633527.0,0.0,0.0,Daniel Alfredson
Wild,2014-12-05,52501541.0,15000000.0,3.500102733333333,Jean-Marc Vallée
Backcountry,2015-03-20,0.0,0.0,0.0,Adam MacDonald
Gossip,2000-12-24,0.0,0.0,0.0,Colin Nutley
The Bachelor Father,1931-01-10,0.0,0.0,0.0,Robert Z. Leonard
"The Fjällbacka Murders: The Sea Gives, the Sea Takes",2013-09-22,0.0,0.0,0.0,Marcus Olsson
The Christmas Carol,1949-12-25,0.0,0.0,0.0,Arthur Pierson
A Fuller Life,2013-08-28,0.0,0.0,0.0,Samantha Fuller
Perry Mason: The Case of the Musical Murder,1989-04-09,0.0,0.0,0.0,Christian I. Nyby II
Perry Mason: The Case of the Lethal Lesson,1989-02-12,0.0,0.0,0.0,Christian I. Nyby II
Perry Mason: The Case of the Poisoned Pen,1990-01-21,0.0,0.0,0.0,Christian I. Nyby II
Perry Mason: The Case of the Defiant Daughter,1990-09-30,0.0,0.0,0.0,Christian I. Nyby II
Perry Mason: The Case of the All-Star Assassin,1989-11-09,0.0,0.0,0.0,Christian I. Nyby II
The Kiyosu Conference,2013-11-09,0.0,0.0,0.0,Koki Mitani
Catherine of Russia,1963-01-12,0.0,0.0,0.0,Umberto Lenzi
Djinn,2013-10-31,0.0,0.0,0.0,Tobe Hooper
Styria,2013-10-20,0.0,0.0,0.0,Mauricio Chernovetzky
Styria,2013-10-20,0.0,0.0,0.0,Mark Devendorf
The Harvest,2013-10-19,0.0,0.0,0.0,John McNaughton
Kamikaze,2014-03-28,0.0,0.0,0.0,Álex Pina
Spring Is Here,1930-04-13,0.0,0.0,0.0,John Francis Dillon
Veranda för en tenor,1998-09-10,0.0,0.0,0.0,Lisa Ohlin
Justin Bieber's Believe,2013-12-19,0.0,0.0,0.0,Jon M. Chu
Magic in the Moonlight,2014-07-25,51029361.0,16800000.0,3.0374619642857144,Woody Allen
Han Gong-ju,2015-05-08,0.0,0.0,0.0,Lee Su-Jin
Electricity,2014-12-12,0.0,0.0,0.0,Bryn Higgins
No Más,2013-10-15,0.0,0.0,0.0,Eric Drath
Födelsedagen,2000-03-23,0.0,0.0,0.0,Richard Hobert
Killer Holiday,2013-10-18,0.0,0.0,0.0,Marty Thomas
The Unexpected Love,2014-04-25,0.0,0.0,0.0,Jorge Torregrossa
Marina,2013-11-06,0.0,0.0,0.0,Stijn Coninx
A Dangerous Place,1995-04-25,0.0,0.0,0.0,Jerry P. Jacobs
Adventure in Baltimore,1949-04-19,0.0,0.0,0.0,Richard Wallace
Trailer Park Jesus,2012-03-30,0.0,0.0,0.0,Sean Gerowin
Alcatraz Island,1937-11-06,0.0,0.0,0.0,William C. McGann
Manrape,1978-02-24,0.0,0.0,0.0,Jörn Donner
Supervention,2013-10-24,0.0,0.0,0.0,Filip Christensen
Supervention,2013-10-24,0.0,0.0,0.0,Even Sigstad
Supervention,2013-10-24,0.0,0.0,0.0,Jan Petter Aarskog
Supervention,2013-10-24,0.0,0.0,0.0,Lasse Nyhaugen
Zephyr Springs,2013-06-01,0.0,0.0,0.0,Marita Grabiak
The Romance of Rosy Ridge,1947-08-04,0.0,0.0,0.0,Roy Rowland
Living on One Dollar,2013-04-22,0.0,0.0,0.0,Zach Ingrasci
Living on One Dollar,2013-04-22,0.0,0.0,0.0,Sean Leonard
Living on One Dollar,2013-04-22,0.0,0.0,0.0,Chris Temple
Grave Halloween,2013-10-19,0.0,0.0,0.0,Steven R. Monroe
Blood and Ties,2013-10-24,0.0,0.0,0.0,Dongseok Kuk
Bitterly!,2013-10-24,0.0,0.0,0.0,Zhora Kryzhovnikov
Top Star,2013-10-24,0.0,0.0,0.0,Park Joong-hoon
Evacuate Earth,2012-12-02,0.0,0.0,0.0,
Tumbledown,2013-10-25,0.0,0.0,0.0,Todd Verow
"Jack, Jules, Esther, & Me",2013-10-25,0.0,0.0,0.0,Daniel Poliner
Aziz Ansari: Buried Alive,2013-11-01,0.0,0.0,0.0,Will Lovelace
Aziz Ansari: Buried Alive,2013-11-01,0.0,0.0,0.0,Dylan Southern
Sarah Silverman: We Are Miracles,2013-11-23,0.0,0.0,0.0,Liam Lynch
Big Game,2014-09-05,7500000.0,8500000.0,0.8823529411764706,Jalmari Helander
Crashing Las Vegas,1956-04-27,0.0,0.0,0.0,Jean Yarbrough
Kotsutsubo,2012-05-26,0.0,0.0,0.0,Jirô Nagae
Bros Before Hos,2013-12-05,0.0,0.0,0.0,Steffen Haars
Bros Before Hos,2013-12-05,0.0,0.0,0.0,Flip van der Kuil
Soof,2013-12-12,0.0,0.0,0.0,Antoinette Beumer
Tarzan,2013-07-25,0.0,0.0,0.0,Reinhard Klooss
Heavenly Shift,2013-10-24,0.0,0.0,0.0,Márk Bodzsár
Maïna,2014-03-21,0.0,0.0,0.0,Michel Poulette
Miss Julie,2014-09-07,5000000.0,5500000.0,0.9090909090909092,Liv Ullmann
One Man's Journey,1933-08-31,0.0,0.0,0.0,John S. Robertson
Hur som helst är han jävligt död,2000-08-31,0.0,0.0,0.0,Kjell Sundvall
Cas & Dylan,2013-09-17,0.0,0.0,0.0,Jason Priestley
Phool Aur Kaante,1991-11-22,0.0,0.0,0.0,Kuku Kohli
Colossus of the Arena,1962-09-12,0.0,0.0,0.0,Michele Lupo
Peace After Marriage,2013-10-28,0.0,0.0,0.0,Bandar Albuliwi
Peace After Marriage,2013-10-28,0.0,0.0,0.0,Ghazi Albuliwi
Pigs with a P.38,1978-09-23,0.0,0.0,0.0,Gianfranco Pagani
Hayabusa: The Long Voyage Home,2012-02-11,0.0,0.0,0.0,Tomoyuki Takimoto
Nachbarinnen,2004-11-10,0.0,0.0,0.0,Franziska Meletzky
Steel Cold Winter,2013-11-07,0.0,0.0,0.0,Choi Jin-sung
Louis & Luca and the Snow Machine,2013-11-08,0.0,0.0,0.0,Rasmus A. Sivertsen
My Prairie Home,2013-11-29,0.0,0.0,0.0,Chelsea McMullan
Cesar Chavez,2014-03-28,0.0,10000000.0,0.0,Diego Luna
Levitated Mass,2013-06-20,0.0,0.0,0.0,Doug Pray
The Pig,2013-10-09,0.0,0.0,0.0,Nagraj Manjule
Marvin Hamlisch: What He Did For Love,2013-10-12,0.0,0.0,0.0,Dori Berinstein
"Taşkafa, Stories of the Street",2013-10-15,0.0,0.0,0.0,Andrea Luka Zimmerman
Iron Man & Hulk: Heroes United,2013-12-03,0.0,0.0,0.0,Eric Radomski
Iron Man & Hulk: Heroes United,2013-12-03,0.0,0.0,0.0,Leo Riley
All Hallows' Eve,2013-10-29,0.0,0.0,0.0,Damien Leone
Sogno di una notte di mezza sbornia,1959-10-28,0.0,0.0,0.0,Eduardo De Filippo
My Class,2013-10-10,0.0,0.0,0.0,Daniele Gaglianone
The Enemy Within,2013-11-13,0.0,0.0,0.0,Yorgos Tsemberopoulos
Gingerdead Man vs. Evil Bong,2013-10-29,0.0,0.0,0.0,Charles Band
Tom Papa: Freaked Out,2013-04-16,0.0,0.0,0.0,Jay Chapman
Sole a catinelle,2013-10-31,0.0,0.0,0.0,Gennaro Nunziante
Villa Henriette,2004-12-02,0.0,0.0,0.0,Peter Payer
Dog,2001-08-16,0.0,0.0,0.0,Andrea Arnold
Little Hope Was Arson,2013-10-19,0.0,0.0,0.0,Theo Love
Faustina,1968-10-10,0.0,0.0,0.0,Luigi Magni
Lost in the Stars,1974-04-08,0.0,0.0,0.0,Daniel Mann
The Sound of Music Live!,2013-12-05,0.0,0.0,0.0,Beth McCarthy-Miller
The Sound of Music Live!,2013-12-05,0.0,0.0,0.0,Rob Ashford
The Christmas Party,1996-11-29,0.0,0.0,0.0,Jari Halonen
The Hunters,2013-10-25,0.0,0.0,0.0,Nisha Ganatra
Inseparable,2013-04-27,0.0,0.0,0.0, Vitaliy Vorobyov
Unter Strom,2009-12-10,0.0,0.0,0.0,Zoltan Paul
Living Images,2013-02-21,0.0,0.0,0.0,Hardi Volmer
"Zoran, il mio nipote scemo",2013-10-31,0.0,0.0,0.0,Matteo Oleotto
Wish I Was Here,2014-01-18,5483299.0,5500000.0,0.9969634545454544,Zach Braff
Brother's Keeper,2013-04-05,0.0,0.0,0.0,T.J. Amato
Brother's Keeper,2013-04-05,0.0,0.0,0.0,Josh Mills
"Signed, Sealed, Delivered",2013-10-13,0.0,0.0,0.0,Scott Smith
The Cheating Pact,2013-09-28,0.0,0.0,0.0,Doug Campbell
8,2010-04-30,0.0,0.0,0.0,Acim Vasic
"Boys Diving, Honolulu",1901-01-01,0.0,0.0,0.0,
The Fjällbacka Murders: The Queen of Lights,2013-09-29,0.0,0.0,0.0,Rickard Petrelius
The Fjällbacka Murders: The Coast Rider,2013-09-22,0.0,0.0,0.0,Rickard Petrelius
Jude the Obscure,1971-10-03,0.0,0.0,0.0,Hugh David
Parineeta,1953-01-01,0.0,0.0,0.0,Bimal Roy
The Desert Song,1953-05-30,0.0,0.0,0.0,H. Bruce Humberstone
This Is What They Want,2013-10-29,0.0,0.0,0.0,Brian Koppelman
This Is What They Want,2013-10-29,0.0,0.0,0.0,David Levien
Triple Crossed,2013-11-12,0.0,41000.0,0.0,Sean Paul Lockhart
Riley Rewind,2013-12-12,0.0,70.0,0.0,Ray William Johnson
"Annual Baby Parade, 1904, Asbury Park, N.J.",1904-09-01,0.0,0.0,0.0,
Gimme Shelter,2013-10-17,1359910.0,7500000.0,0.1813213333333333,Ron Krauss
Two Raging Grannies,2013-11-13,0.0,0.0,0.0,Håvard Bustnes
Twinkle,1992-10-24,0.0,0.0,0.0,Joji Matsuoka
Styx,2001-10-15,0.0,0.0,0.0,Alex Wright
Bicchoo,2000-07-06,0.0,0.0,0.0,
A Walk in the Woods,2015-09-02,35991087.0,8000000.0,4.498885875,Ken Kwapis
JFK: The Smoking Gun,2013-11-15,0.0,0.0,0.0,Malcolm McDonald
Blended,2014-05-21,123494610.0,40000000.0,3.08736525,Frank Coraci
When the Game Stands Tall,2014-08-22,30127963.0,15000000.0,2.008530866666667,Thomas Carter
Khauff,2000-03-02,0.0,0.0,0.0,Sanjay Gupta
Takkar,1995-07-13,0.0,0.0,0.0,
Attila,2013-12-31,0.0,0.0,0.0,Emmanuel Itier
Perfumed Ball,1997-08-01,0.0,0.0,0.0,Lírio Ferreira
Perfumed Ball,1997-08-01,0.0,0.0,0.0,Paulo Caldas
Albela,2001-04-19,0.0,0.0,0.0,Deepak Sareen
Plan,2004-01-08,0.0,0.0,0.0,
Who Killed Aunt Maggie?,1940-11-01,0.0,0.0,0.0,Arthur Lubin
A Little Stiff,1991-03-16,0.0,0.0,0.0,Caveh Zahedi
A Little Stiff,1991-03-16,0.0,0.0,0.0,Greg Watkins
And So It Is,1966-11-06,0.0,0.0,0.0,Jorge Sanjinés
Storm Rider,2013-10-22,0.0,0.0,0.0,Craig Clyde
Diabolical Pickpocket,1908-01-01,0.0,0.0,0.0,Segundo de Chomón
Fuck You Goethe,2013-11-07,0.0,5000000.0,0.0,Bora Dağtekin
The White Storm,2013-11-29,0.0,0.0,0.0,Benny Chan
The Pink Jungle,1968-10-16,0.0,0.0,0.0,Delbert Mann
Warhouse,2013-10-28,0.0,0.0,0.0,Luke Massey
Robin Redbreast,1970-12-10,0.0,0.0,0.0,James MacTaggart
The Legend of Sarila,2013-02-22,15000000.0,0.0,0.0,Nancy Florence Savard
The Fat Spy,1966-05-11,0.0,0.0,0.0,Joseph Cates
Cold Harbour,2014-07-25,0.0,0.0,0.0,Carey McKenzie
Hawaiian: The Legend of Eddie Aikau,2013-10-01,0.0,0.0,0.0,Sam George
Jamesy Boy,2014-01-03,0.0,0.0,0.0,Trevor White
He Who Dares,2014-01-31,0.0,1000000.0,0.0,Paul Tanter
Underdog Kids,2015-06-07,0.0,0.0,0.0,Phillip Rhee
Dumbbells,2014-01-10,0.0,0.0,0.0,Christopher Livingston
Windstorm,2013-03-21,0.0,0.0,0.0,Katja von Garnier
Bakhita,2009-04-04,0.0,0.0,0.0,Giacomo Campiotti
i hate myself :),2013-07-19,0.0,0.0,0.0,Joanna Arnow
Jimi Hendrix: Hear My Train A Comin',2013-11-05,0.0,0.0,0.0,Bob Smeaton
At the Ends of the Earth,1999-01-01,0.0,0.0,0.0,Konstantin Bronzit
Kalevala - Uusi aika,2013-11-14,0.0,0.0,0.0,Jari Halonen
Ratchet & Clank,2016-04-13,8821329.0,20000000.0,0.44106645,Jericca Cleland
Ratchet & Clank,2016-04-13,8821329.0,20000000.0,0.44106645,Kevin Munroe
Mr. Baum,1997-01-01,0.0,0.0,0.0,Assi Dayan
Asier ETA biok,2014-01-17,0.0,0.0,0.0,Aitor Merino
Asier ETA biok,2014-01-17,0.0,0.0,0.0,Amaya Merino
Pride,2014-09-12,7523634.0,0.0,0.0,Matthew Warchus
Demonic,2015-02-12,3387000.0,3000000.0,1.129,Will Canon
Time of Eve: The Movie,2010-03-05,0.0,0.0,0.0,Yasuhiro Yoshiura
L'ultima ruota del carro,2013-11-14,0.0,0.0,0.0,Giovanni Veronesi
Corn on the Cop,1965-07-23,0.0,0.0,0.0,Irv Spector
Speciesism: The Movie,2013-09-18,0.0,0.0,0.0,Mark Devries
Get a Horse!,2013-11-27,0.0,0.0,0.0,Lauren MacMullan
I Heart Monster Movies,2012-10-12,0.0,0.0,0.0,Tyler Benjamin
Las Poquianchis,1976-11-17,0.0,0.0,0.0,Felipe Cazals
Tommy and the Wildcat,1998-12-18,0.0,0.0,0.0,Raimo O. Niemi
Mr Hublot,2013-10-14,0.0,295000.0,0.0,Laurent Witz
Mr Hublot,2013-10-14,0.0,295000.0,0.0,Alexandre Espigares
The Shiralee,1957-07-11,0.0,0.0,0.0,Leslie Norman
Russell Brand - From Addiction to Recovery,2012-10-01,0.0,0.0,0.0,
Forever,2006-10-05,0.0,130.0,0.0,Heddy Honigmann
Shades of Fern,1986-01-01,0.0,0.0,0.0,František Vláčil
The Little Ghost,2013-11-07,0.0,0.0,0.0,Alain Gsponer
Darkroom,2013-03-10,0.0,0.0,0.0,Britt Napier
The Boys,1962-08-31,0.0,0.0,0.0,Sidney J. Furie
Killing Kennedy,2013-11-10,0.0,0.0,0.0,Nelson McCormick
We Stand Alone Together,2001-11-10,0.0,0.0,0.0,Mark Cowen
I-Be Area,2007-09-08,0.0,0.0,0.0,Ryan Trecartin
Come il vento,2013-11-10,0.0,110.0,0.0,Marco Simon Puccioni
Son of God,2014-02-28,67800064.0,22000000.0,3.081821090909091,Christopher Spencer
Addicted,2014-10-10,0.0,0.0,0.0,Bille Woodruff
The Flaying,2012-07-17,0.0,0.0,0.0,Nicolás Amelio-Ortiz
Bloodmoney,2010-05-14,0.0,0.0,0.0,David Kyle
Snow Bride,2013-11-09,0.0,0.0,0.0,Bert Kish
Dr. Socrates,1935-10-18,0.0,0.0,0.0,William Dieterle
Low: You May Need a Murderer,2008-06-04,0.0,0.0,0.0,David Kleijwegt
Commitment,2013-11-05,0.0,0.0,0.0,Park Hong-soo
Going Under,2004-10-21,0.0,0.0,0.0,Eric Werthman
Le grand Méliès,1952-11-12,0.0,0.0,0.0,Georges Franju
Goliyon Ki Raasleela Ram-Leela,2013-11-15,32000000.0,0.0,0.0,Sanjay Leela Bhansali
Naksha,2006-09-07,0.0,0.0,0.0,Sachin Bajaj
A Hound for Trouble,1951-04-27,0.0,0.0,0.0,Chuck Jones
Gunfighter's Moon,1997-03-25,0.0,0.0,0.0,Larry Ferguson
En Büyük Şaban,1983-02-21,0.0,0.0,0.0,Suphi Tekniker
Japon İşi,1987-11-29,0.0,0.0,0.0,Kartal Tibet
Hurdy-Gurdy Hare,1950-01-20,0.0,0.0,0.0,Robert McKimson
Alphabet,2013-10-31,0.0,0.0,0.0,Erwin Wagenhofer
Benim Dünyam,2013-10-25,0.0,0.0,0.0,
Social Nightmare,2013-08-31,0.0,0.0,0.0,Mark Quod
Something good,2013-11-07,0.0,0.0,0.0,Luca Barbareschi
Song 'e napule,2013-11-11,0.0,0.0,0.0,Antonio Manetti
Success At Any Price,1934-03-16,0.0,0.0,0.0,J. Walter Ruben
Flowers in the Attic,2014-01-18,0.0,0.0,0.0,Deborah Chow
A Golden Christmas 3,2013-10-16,0.0,0.0,0.0,Michael Feifer
The Field Mouse,1941-12-26,0.0,0.0,0.0,Hugh Harman
The Battle Of The Villa Fiorita,1965-05-26,0.0,0.0,0.0,Delmer Daves
Fresh Hare,1942-08-21,0.0,0.0,0.0,Friz Freleng
Kinbaku,2010-03-12,0.0,0.0,0.0,Jouni Hokkanen
Fin'n Catty,1943-10-22,0.0,0.0,0.0,Chuck Jones
Marshland,2014-09-25,5169755.0,4000000.0,1.29243875,Alberto Rodríguez
Spanish Affair,2014-03-14,0.0,3000000.0,0.0,Emilio Martínez Lázaro
Heaven is for Real,2014-04-16,101332962.0,12000000.0,8.4444135,Randall Wallace
Pizza 2: Villa,2013-11-14,0.0,0.0,0.0,Deepan Chakravarthy
Lulu in the Nude,2013-09-28,0.0,0.0,0.0,Sólveig Anspach
McDougal's Rest Farm,1947-01-30,0.0,0.0,0.0,Mannie Davis
Stupidstitious Cat,1947-04-24,0.0,0.0,0.0,Seymour Kneitel
Londra chiama Polo Nord,1956-11-30,0.0,0.0,0.0,Duilio Coletti
Jerusalem,2013-11-16,0.0,0.0,0.0,Daniel Ferguson
A Soldier's Tale,1988-06-16,0.0,0.0,0.0,Larry Parr
Duniyadari,2014-07-19,3.0,390000.0,7.692307692307692e-06,
Home,2013-11-22,0.0,0.0,0.0,Jono Oliver
Avetik,1992-04-04,0.0,0.0,0.0,Don Askarian
Paris in Spring,1935-05-27,0.0,0.0,0.0,Lewis Milestone
The King,2002-11-09,0.0,0.0,0.0,Nikos Grammatikos
Long Day's Journey Into Night,1987-04-12,0.0,0.0,0.0,Jonathan Miller
Mojave,2015-04-18,0.0,0.0,0.0,William Monahan
Devasuram,1993-04-14,0.0,0.0,0.0,I. V. Sasi
This American Journey,2013-10-22,0.0,0.0,0.0,Paul Blackthorne
The Twelve Trees of Christmas,2013-11-16,0.0,0.0,0.0,Michael DeCarlo
Pete's Christmas,2013-11-16,0.0,0.0,0.0,Nisha Ganatra
How Sherlock Changed the World,2013-10-18,0.0,0.0,0.0,
Kill Me Three Times,2015-04-10,0.0,0.0,0.0,Kriv Stenders
The Way He Looks,2014-03-28,0.0,0.0,0.0,Daniel Ribeiro
Don Juan,1998-04-28,0.0,0.0,0.0,Jacques Weber
Un grand cri d'amour,1998-01-07,0.0,0.0,0.0,Josiane Balasko
Quod erat demonstrandum,2013-11-12,0.0,0.0,0.0,Andrei Gruzsniczki
Blue Sky Bones,2013-11-13,0.0,0.0,0.0,Jian Cui 
The Squeeze,1978-10-25,0.0,0.0,0.0,Antonio Margheriti
Nostos: The Return,1989-12-31,0.0,0.0,0.0,Franco Piavoli
Starring Adam West,2013-03-13,0.0,0.0,0.0,James E. Tooley
Just Ask My Children,2001-09-10,0.0,0.0,0.0,Arvin Brown
Utopia,2013-11-15,0.0,0.0,0.0,John Pilger
Death Mills (Die Todesmühlen),1945-07-10,0.0,0.0,0.0,Billy Wilder
Wrestling For Jesus: The Tale of T-Money,2011-01-01,0.0,0.0,0.0,Nathan Clarke
Rage of Angels: The Story Continues,1986-11-02,0.0,0.0,0.0,Paul Wendkos
The Plainsman,1966-08-01,0.0,0.0,0.0,David Lowell Rich
Jimmy Carr: Laughing and Joking,2013-11-17,0.0,0.0,0.0,Brian Klein
Russell Brand: Messiah Complex,2013-11-25,0.0,0.0,0.0,Paul Wheeler
A Star Athlete,1937-05-01,0.0,0.0,0.0,Hiroshi Shimizu
Bending the Rules,2013-03-15,0.0,0.0,0.0,Behnam Behzadi
